Age,Attrition,Department,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,Gender,JobLevel,JobRole,JobSatisfaction,MaritalStatus,EmployeeSalary,EmployeeRevenue,PercentSalaryHike,PerformanceRating,StandardHours,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,Age<=25,Age>=55,ROI
44,No,Research & Development,1,Professional Certification,Life Sciences,1903,Neutral,Male,Junior,Healthcare Representative,Dissatisfied,Married,5033,9364,15,3,40,5,3,2,False,False,86.05205642757798
34,Yes,Research & Development,16,Professional Certification,Technical Degree,1905,Very Satisfied,Male,Entry-level,Research Scientist,Dissatisfied,Married,2307,14460,23,4,40,2,3,5,False,False,526.7880364109233
56,Yes,Research & Development,24,Undergraduate,Life Sciences,1907,Dissatisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Single,2587,10261,16,3,40,3,3,4,False,True,296.63703131039813
36,No,Sales,17,Undergraduate,Marketing,1908,Satisfied,Male,Junior,Sales Executive,Neutral,Married,5507,16822,16,3,40,1,1,4,False,False,205.46577083711642
41,No,Sales,8,Postgraduate,Marketing,1909,Satisfied,Female,Junior,Sales Executive,Neutral,Married,4393,26841,21,4,40,3,3,5,False,False,510.9947643979058
42,No,Research & Development,6,Postgraduate,Medical,1911,Satisfied,Male,Mid-level,Research Director,Dissatisfied,Married,13348,14842,13,3,40,3,4,13,False,False,11.192688043152533
31,No,Sales,10,Undergraduate,Medical,1912,Satisfied,Female,Junior,Sales Executive,Very Satisfied,Divorced,6583,20115,11,3,40,2,3,5,False,False,205.55977517849007
34,No,Sales,3,High School,Medical,1915,Very Satisfied,Female,Junior,Sales Executive,Very Satisfied,Married,8103,16495,12,3,40,3,2,4,False,False,103.56658027890904
31,No,Research & Development,4,Postgraduate,Medical,1916,Dissatisfied,Female,Entry-level,Laboratory Technician,Satisfied,Divorced,3978,16031,12,3,40,0,2,2,False,False,302.991452991453
26,No,Research & Development,6,Postgraduate,Other,1918,Satisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Married,2544,7102,18,3,40,3,3,7,False,False,179.16666666666669
45,No,Research & Development,1,Professional Certification,Medical,1922,Neutral,Male,Junior,Healthcare Representative,Satisfied,Single,5399,14511,12,3,40,3,3,4,False,False,168.7719948138544
33,No,Sales,10,Professional Certification,Marketing,1924,Neutral,Male,Junior,Sales Executive,Satisfied,Single,5487,10410,14,3,40,2,2,10,False,False,89.72115910333515
28,No,Sales,1,Undergraduate,Life Sciences,1927,Satisfied,Male,Junior,Sales Executive,Very Satisfied,Married,6834,19255,12,3,40,2,3,7,False,False,181.75299970734562
29,Yes,Sales,24,Postgraduate,Technical Degree,1928,Satisfied,Male,Entry-level,Sales Representative,Dissatisfied,Single,1091,10642,17,3,40,3,3,1,False,False,875.4353803849679
39,No,Sales,21,Professional Certification,Life Sciences,1929,Dissatisfied,Female,Junior,Sales Executive,Satisfied,Married,5736,3987,19,3,40,1,3,3,False,False,-30.491631799163184
27,No,Research & Development,2,Professional Certification,Technical Degree,1931,Neutral,Male,Entry-level,Research Scientist,Neutral,Married,2226,6073,11,3,40,3,2,5,False,False,172.82120395327942
34,No,Research & Development,22,Professional Certification,Other,1932,Satisfied,Male,Junior,Research Scientist,Very Satisfied,Married,5747,26496,15,3,40,3,3,15,False,False,361.04054289194363
28,Yes,Sales,13,Undergraduate,Marketing,1933,Very Satisfied,Female,Junior,Sales Executive,Satisfied,Single,9854,23352,11,3,40,0,3,2,False,False,136.9799066368987
47,No,Research & Development,14,Professional Certification,Technical Degree,1934,Satisfied,Male,Junior,Research Scientist,Neutral,Married,5467,2125,18,3,40,4,4,8,False,False,-61.13041887689775
56,No,Sales,11,Other,Marketing,1935,Very Satisfied,Female,Junior,Sales Executive,Dissatisfied,Married,5380,20328,16,3,40,3,3,0,False,True,277.84386617100375
39,No,Research & Development,9,Undergraduate,Medical,1936,Dissatisfied,Male,Junior,Manufacturing Director,Dissatisfied,Married,5151,12315,25,4,40,3,3,10,False,False,139.07979033197438
38,No,Research & Development,8,Postgraduate,Medical,1937,Very Satisfied,Female,Junior,Research Scientist,Neutral,Divorced,2133,18115,16,3,40,3,3,20,False,False,749.2733239568682
58,No,Sales,21,Postgraduate,Life Sciences,1938,Very Satisfied,Female,Senior,Manager,Very Satisfied,Married,17875,11761,13,3,40,2,2,1,False,True,-34.204195804195805
32,Yes,Research & Development,5,Undergraduate,Life Sciences,1939,Dissatisfied,Female,Entry-level,Research Scientist,Satisfied,Single,2432,15318,14,3,40,2,3,4,False,False,529.8519736842105
38,No,Research & Development,9,Undergraduate,Life Sciences,1940,Neutral,Male,Entry-level,Research Scientist,Very Satisfied,Divorced,4771,14293,19,3,40,0,4,5,False,False,199.58080067071893
49,No,Research & Development,2,High School,Life Sciences,1941,Neutral,Male,Executive,Research Director,Very Satisfied,Married,19161,13738,15,3,40,3,3,5,False,False,-28.302280674286312
42,No,Sales,12,Professional Certification,Marketing,1943,Neutral,Male,Junior,Sales Executive,Very Satisfied,Divorced,5087,2900,12,3,40,4,3,0,False,False,-42.99194023982701
27,Yes,Human Resources,22,Postgraduate,Human Resources,1944,Dissatisfied,Female,Entry-level,Human Resources,Neutral,Married,2863,19555,12,3,40,2,3,1,False,False,583.0247991617184
35,No,Sales,18,Professional Certification,Medical,1945,Neutral,Male,Junior,Sales Executive,Dissatisfied,Married,5561,15975,16,3,40,2,1,5,False,False,187.2684768926452
28,No,Research & Development,16,Postgraduate,Medical,1947,Satisfied,Male,Entry-level,Research Scientist,Satisfied,Single,2144,2122,14,3,40,3,2,5,False,False,-1.0261194029850746
31,No,Research & Development,3,Undergraduate,Medical,1948,Satisfied,Male,Entry-level,Research Scientist,Dissatisfied,Divorced,3065,3995,13,3,40,3,4,4,False,False,30.342577487765087
36,No,Research & Development,9,Professional Certification,Life Sciences,1949,Dissatisfied,Male,Entry-level,Laboratory Technician,Neutral,Married,2810,9238,22,4,40,3,3,5,False,False,228.75444839857653
34,No,Sales,1,Postgraduate,Marketing,1950,Dissatisfied,Male,Mid-level,Sales Executive,Very Satisfied,Single,9888,6770,21,4,40,3,2,14,False,False,-31.533171521035598
34,No,Sales,13,Professional Certification,Medical,1951,Very Satisfied,Male,Mid-level,Sales Executive,Satisfied,Divorced,8628,22914,18,3,40,2,2,8,False,False,165.57719054242003
26,No,Research & Development,1,Postgraduate,Medical,1952,Satisfied,Male,Entry-level,Laboratory Technician,Dissatisfied,Single,2867,20006,13,3,40,6,2,7,False,False,597.8025810952215
29,No,Research & Development,1,Postgraduate,Life Sciences,1954,Dissatisfied,Male,Junior,Healthcare Representative,Dissatisfied,Married,5373,6225,12,3,40,5,2,5,False,False,15.857063093243998
32,No,Research & Development,15,Professional Certification,Medical,1955,Satisfied,Female,Junior,Healthcare Representative,Very Satisfied,Divorced,6667,16542,18,3,40,6,3,5,False,False,148.117594120294
31,No,Research & Development,1,Postgraduate,Life Sciences,1956,Very Satisfied,Male,Junior,Research Scientist,Dissatisfied,Married,5003,5771,21,4,40,6,3,10,False,False,15.350789526284228
28,Yes,Research & Development,17,Postgraduate,Technical Degree,1960,Satisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Divorced,2367,18779,12,3,40,2,2,4,False,False,693.367131389945
38,No,Sales,1,Postgraduate,Life Sciences,1961,Dissatisfied,Male,Entry-level,Sales Representative,Dissatisfied,Single,2858,11473,14,3,40,3,2,1,False,False,301.4345696291113
35,No,Sales,7,Professional Certification,Life Sciences,1962,Satisfied,Female,Junior,Sales Executive,Very Satisfied,Married,5204,13586,11,3,40,2,3,10,False,False,161.0684089162183
27,No,Sales,9,Postgraduate,Marketing,1965,Very Satisfied,Male,Junior,Sales Executive,Very Satisfied,Single,4105,5099,14,3,40,5,3,7,False,False,24.214372716199755
32,No,Research & Development,5,Professional Certification,Life Sciences,1966,Very Satisfied,Male,Junior,Manufacturing Director,Very Satisfied,Single,9679,10138,24,4,40,1,3,1,False,False,4.742225436512036
31,Yes,Sales,26,Professional Certification,Marketing,1967,Dissatisfied,Male,Junior,Sales Executive,Very Satisfied,Married,5617,21075,11,3,40,4,3,10,False,False,275.20028484956384
53,Yes,Sales,24,Professional Certification,Life Sciences,1968,Dissatisfied,Male,Mid-level,Sales Executive,Dissatisfied,Single,10448,5843,13,3,40,2,2,2,False,False,-44.07542113323124
54,No,Research & Development,9,Undergraduate,Life Sciences,1969,Dissatisfied,Female,Junior,Research Scientist,Satisfied,Married,2897,22474,11,3,40,6,2,4,False,False,675.7680358992061
33,No,Research & Development,7,Undergraduate,Life Sciences,1970,Very Satisfied,Male,Junior,Healthcare Representative,Satisfied,Divorced,5968,18079,20,4,40,2,3,9,False,False,202.93230563002683
43,No,Research & Development,11,Postgraduate,Life Sciences,1971,Dissatisfied,Male,Mid-level,Healthcare Representative,Satisfied,Married,7510,16873,17,3,40,1,3,10,False,False,124.67376830892142
38,No,Human Resources,1,Professional Certification,Other,1972,Very Satisfied,Male,Entry-level,Human Resources,Neutral,Married,2991,5224,11,3,40,2,3,6,False,False,74.65730524908058
55,No,Human Resources,26,Professional Certification,Human Resources,1973,Satisfied,Male,Executive,Manager,Neutral,Married,19636,25811,18,3,40,0,3,10,False,True,31.447341617437356
31,No,Research & Development,2,High School,Medical,1974,Very Satisfied,Female,Entry-level,Laboratory Technician,Very Satisfied,Divorced,1129,17536,11,3,40,4,3,1,False,False,1453.232949512843
39,No,Sales,15,Professional Certification,Marketing,1975,Neutral,Male,Senior,Sales Executive,Dissatisfied,Single,13341,25098,12,3,40,3,3,20,False,False,88.1268270744322
42,No,Research & Development,23,Undergraduate,Life Sciences,1976,Very Satisfied,Male,Junior,Research Scientist,Satisfied,Single,4332,14811,12,3,40,2,3,20,False,False,241.89750692520775
31,No,Research & Development,10,Postgraduate,Medical,1979,Satisfied,Female,Mid-level,Research Director,Satisfied,Married,11031,26862,20,4,40,2,4,11,False,False,143.51373402230078
54,No,Research & Development,10,Postgraduate,Medical,1980,Satisfied,Female,Junior,Manufacturing Director,Dissatisfied,Single,4440,25198,19,3,40,3,3,5,False,False,467.52252252252254
24,No,Research & Development,1,Undergraduate,Life Sciences,1981,Neutral,Male,Junior,Healthcare Representative,Satisfied,Single,4617,14120,12,3,40,2,2,4,True,False,205.8262941303877
23,No,Research & Development,12,Undergraduate,Other,1982,Very Satisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Single,2647,13672,13,3,40,6,4,5,True,False,416.50925576123916
40,No,Research & Development,11,Postgraduate,Technical Degree,1985,Very Satisfied,Female,Junior,Laboratory Technician,Satisfied,Married,6323,26849,11,3,40,2,4,10,False,False,324.62438715799465
40,No,Sales,2,Undergraduate,Marketing,1986,Neutral,Female,Junior,Sales Executive,Neutral,Married,5677,4258,14,3,40,4,3,11,False,False,-24.995596265633257
25,No,Human Resources,2,Postgraduate,Human Resources,1987,Satisfied,Female,Entry-level,Human Resources,Neutral,Married,2187,19655,14,3,40,3,3,2,True,False,798.7197073616826
30,No,Research & Development,1,Undergraduate,Medical,1989,Very Satisfied,Male,Entry-level,Laboratory Technician,Neutral,Married,3748,4077,13,3,40,6,2,12,False,False,8.778014941302027
25,No,Research & Development,2,High School,Other,1992,Very Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Divorced,3977,7298,19,3,40,2,2,2,True,False,83.50515463917526
47,No,Research & Development,25,Postgraduate,Medical,1993,Dissatisfied,Male,Mid-level,Healthcare Representative,Satisfied,Single,8633,13084,23,4,40,3,3,17,False,False,51.55797521139812
33,No,Research & Development,1,Undergraduate,Medical,1994,Neutral,Male,Entry-level,Laboratory Technician,Satisfied,Divorced,2008,20439,12,3,40,2,2,1,False,False,917.8784860557769
38,No,Sales,1,Professional Certification,Life Sciences,1995,Very Satisfied,Male,Junior,Sales Executive,Neutral,Married,4440,7636,15,3,40,3,3,15,False,False,71.98198198198197
31,No,Sales,2,Undergraduate,Life Sciences,1996,Dissatisfied,Male,Entry-level,Sales Representative,Satisfied,Married,3067,6393,19,3,40,1,3,2,False,False,108.44473426801436
38,No,Research & Development,6,Professional Certification,Life Sciences,1997,Dissatisfied,Male,Junior,Manufacturing Director,Satisfied,Married,5321,14284,11,3,40,1,3,8,False,False,168.44578086825786
42,No,Research & Development,18,Professional Certification,Life Sciences,1998,Very Satisfied,Male,Junior,Research Scientist,Dissatisfied,Divorced,5410,11189,17,3,40,3,2,4,False,False,106.8207024029575
41,No,Research & Development,1,Postgraduate,Life Sciences,1999,Very Satisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,2782,21412,22,4,40,3,3,5,False,False,669.6621135873472
47,No,Research & Development,1,High School,Medical,2000,Satisfied,Female,Mid-level,Research Director,Neutral,Married,11957,17231,18,3,40,3,1,13,False,False,44.10805385966379
35,No,Research & Development,11,Professional Certification,Medical,2003,Very Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Married,2660,20232,11,3,40,3,3,2,False,False,660.6015037593985
22,No,Research & Development,1,Undergraduate,Life Sciences,2007,Very Satisfied,Male,Entry-level,Research Scientist,Satisfied,Single,3375,17624,12,3,40,2,4,3,True,False,422.1925925925926
35,No,Research & Development,9,Professional Certification,Medical,2008,Neutral,Male,Junior,Research Scientist,Satisfied,Single,5098,18698,19,3,40,5,3,10,False,False,266.77128285602197
33,No,Research & Development,15,Undergraduate,Medical,2009,Neutral,Female,Junior,Healthcare Representative,Very Satisfied,Married,4878,21653,13,3,40,6,3,9,False,False,343.8909389093891
32,No,Research & Development,29,Professional Certification,Life Sciences,2010,Satisfied,Female,Entry-level,Laboratory Technician,Neutral,Single,2837,15919,13,3,40,3,3,6,False,False,461.1209023616496
40,No,Research & Development,1,Professional Certification,Life Sciences,2012,Dissatisfied,Male,Entry-level,Laboratory Technician,Very Satisfied,Married,2406,4060,19,3,40,3,2,1,False,False,68.74480465502909
32,No,Sales,1,Professional Certification,Medical,2013,Neutral,Male,Entry-level,Sales Representative,Neutral,Married,2269,18024,14,3,40,2,3,2,False,False,694.3587483472895
39,No,Research & Development,24,High School,Life Sciences,2014,Dissatisfied,Male,Junior,Research Scientist,Very Satisfied,Single,4108,5340,13,3,40,2,3,7,False,False,29.990262901655306
38,No,Research & Development,10,Postgraduate,Medical,2015,Neutral,Female,Mid-level,Research Director,Satisfied,Married,13206,3376,12,3,40,3,3,18,False,False,-74.43586248674845
32,No,Sales,1,Professional Certification,Marketing,2016,Satisfied,Female,Mid-level,Sales Executive,Very Satisfied,Married,10422,24032,19,3,40,3,3,14,False,False,130.5891383611591
37,No,Research & Development,10,Postgraduate,Life Sciences,2017,Satisfied,Female,Mid-level,Research Director,Very Satisfied,Married,13744,15471,25,4,40,2,3,16,False,False,12.565483119906867
25,No,Sales,8,Undergraduate,Other,2018,Dissatisfied,Female,Junior,Sales Executive,Satisfied,Divorced,4907,13684,22,4,40,3,2,5,True,False,178.86692480130426
52,No,Sales,29,Professional Certification,Life Sciences,2019,Dissatisfied,Male,Entry-level,Sales Representative,Very Satisfied,Divorced,3482,19788,15,3,40,3,2,9,False,False,468.2940838598507
44,No,Research & Development,1,Postgraduate,Medical,2020,Neutral,Male,Entry-level,Research Scientist,Very Satisfied,Single,2436,13422,12,3,40,2,3,4,False,False,450.98522167487687
21,No,Sales,5,High School,Medical,2021,Satisfied,Male,Entry-level,Sales Representative,Dissatisfied,Single,2380,25479,11,3,40,6,3,2,True,False,970.546218487395
39,No,Research & Development,9,Postgraduate,Life Sciences,2022,Very Satisfied,Male,Executive,Manager,Very Satisfied,Single,19431,15302,13,3,40,3,2,6,False,False,-21.24954968864186
23,Yes,Sales,9,Postgraduate,Marketing,2023,Very Satisfied,Male,Entry-level,Sales Representative,Dissatisfied,Married,1790,26956,19,3,40,3,2,1,True,False,1405.9217877094973
36,No,Sales,3,Postgraduate,Medical,2024,Dissatisfied,Female,Mid-level,Sales Executive,Very Satisfied,Married,7644,12695,19,3,40,2,3,9,False,False,66.07796964939821
36,No,Research & Development,4,Undergraduate,Life Sciences,2025,Very Satisfied,Female,Junior,Manufacturing Director,Neutral,Divorced,5131,9192,13,3,40,3,3,4,False,False,79.14636523094913
56,No,Research & Development,1,Professional Certification,Life Sciences,2026,Satisfied,Male,Junior,Healthcare Representative,Satisfied,Divorced,6306,26236,21,4,40,2,2,13,False,True,316.0482080558198
29,Yes,Research & Development,1,Professional Certification,Medical,2027,Dissatisfied,Male,Entry-level,Research Scientist,Very Satisfied,Married,4787,26124,14,3,40,3,4,2,False,False,445.7280133695425
42,No,Research & Development,2,Postgraduate,Life Sciences,2031,Dissatisfied,Male,Executive,Manager,Satisfied,Married,18880,17312,11,3,40,2,2,22,False,False,-8.305084745762711
56,Yes,Research & Development,7,Undergraduate,Technical Degree,2032,Very Satisfied,Male,Entry-level,Laboratory Technician,Satisfied,Married,2339,3666,11,3,40,4,1,10,False,True,56.73364685763147
41,No,Research & Development,28,Professional Certification,Life Sciences,2034,Dissatisfied,Female,Senior,Manufacturing Director,Neutral,Married,13570,5640,23,4,40,3,3,20,False,False,-58.43773028739867
